1;1;64;NULL
2;1;188;NULL
3;1;33;NULL
5;1;81;NULL
6;1;112;NULL
7;1;196;NULL
8;1;90;NULL
9;1;61;NULL
10;1;190;NULL
13;1;192;NULL
14;1;124;NULL
15;1;134;NULL
20;1;94;NULL
21;1;147;NULL
22;1;51;NULL
25;1;65;NULL
26;1;105;NULL
27;1;145;NULL
28;1;99;NULL
31;1;56;NULL
33;1;88;NULL
34;1;84;NULL
35;1;3;NULL
37;1;176;NULL
39;1;63;NULL
40;1;60;NULL
42;1;62;NULL
44;1;74;NULL
45;1;157;NULL
46;1;98;NULL
47;1;34;NULL
48;1;156;NULL
50;1;31;NULL
51;1;68;NULL
52;1;136;NULL
53;1;83;NULL
56;1;12;NULL
58;1;193;NULL
59;1;179;NULL
62;1;200;NULL
63;1;139;NULL
70;1;141;NULL
71;1;107;NULL
72;1;14;NULL
73;1;159;NULL
74;1;197;NULL
77;1;115;NULL
78;1;23;NULL
80;1;101;NULL
81;1;187;NULL
84;1;95;NULL
85;1;113;NULL
86;1;38;NULL
89;1;195;NULL
90;1;132;NULL
92;1;123;NULL
93;1;15;NULL
96;1;167;NULL
97;1;30;NULL
98;1;55;NULL
99;1;66;NULL
100;1;117;NULL
102;1;6;NULL
103;1;73;NULL
104;1;160;NULL
105;1;102;NULL
106;1;41;NULL
108;1;144;NULL
110;1;118;NULL
111;1;161;NULL
112;1;194;NULL
114;1;140;NULL
115;1;100;NULL
116;1;19;NULL
118;1;116;NULL
120;1;85;NULL
122;1;80;NULL
123;1;166;NULL
125;1;42;NULL
126;1;110;NULL
127;1;127;NULL
128;1;57;NULL
129;1;191;NULL
130;1;189;NULL
131;1;142;NULL
132;1;184;NULL
133;1;44;NULL
134;1;28;NULL
135;1;45;NULL
139;1;76;NULL
140;1;17;NULL
142;1;29;NULL
143;1;82;NULL
144;1;186;NULL
146;1;52;NULL
147;1;163;NULL
148;1;40;NULL
149;1;173;NULL
152;1;172;NULL
154;1;149;NULL
159;1;178;NULL
160;1;13;NULL
161;1;46;NULL
162;1;9;NULL
163;1;8;NULL
164;1;27;NULL
170;1;131;NULL
171;1;59;NULL
172;1;122;NULL
173;1;53;NULL
174;1;168;NULL
175;1;87;NULL
176;1;32;NULL
178;1;75;NULL
182;1;89;NULL
183;1;128;NULL
185;1;22;NULL
188;1;1;NULL
189;1;174;NULL
190;1;153;NULL
191;1;69;NULL
192;1;104;NULL
193;1;78;NULL
194;1;162;NULL
195;1;135;NULL
196;1;72;NULL
198;1;96;NULL
200;1;39;NULL
201;2;83;NULL
202;2;140;NULL
203;2;57;NULL
204;2;64;NULL
205;2;96;NULL
206;2;6;NULL
207;2;13;NULL
208;2;148;NULL
209;2;115;NULL
210;2;30;NULL
215;2;23;NULL
216;2;59;NULL
217;2;60;NULL
218;2;2;NULL
219;2;190;NULL
220;2;134;NULL
221;2;112;NULL
222;2;126;NULL
223;2;106;NULL
225;2;19;NULL
228;2;65;NULL
229;2;197;NULL
230;2;85;NULL
231;2;178;NULL
232;2;98;NULL
235;2;150;NULL
236;2;116;NULL
237;2;17;NULL
238;2;156;NULL
239;2;73;NULL
240;2;152;NULL
241;2;174;NULL
242;2;161;NULL
244;2;9;NULL
245;2;168;NULL
246;2;16;NULL
247;2;153;NULL
249;2;163;NULL
250;2;145;NULL
251;2;33;NULL
252;2;90;NULL
254;2;39;NULL
255;2;184;NULL
257;2;105;NULL
258;2;110;NULL
259;2;14;NULL
260;2;104;NULL
261;2;157;NULL
262;2;5;NULL
263;2;160;NULL
264;2;63;NULL
265;2;118;NULL
266;2;120;NULL
268;2;139;NULL
269;2;86;NULL
270;2;122;NULL
271;2;101;NULL
272;2;196;NULL
275;2;128;NULL
276;2;194;NULL
277;2;121;NULL
278;2;91;NULL
283;2;22;NULL
284;2;72;NULL
285;2;41;NULL
286;2;44;NULL
287;2;71;NULL
288;2;100;NULL
290;2;50;NULL
291;2;137;NULL
292;2;1;NULL
293;2;173;NULL
294;2;107;NULL
295;2;97;NULL
296;2;34;NULL
297;2;40;NULL
298;2;119;NULL
300;2;166;NULL
302;2;192;NULL
304;2;31;NULL
306;2;27;NULL
307;2;53;NULL
309;2;124;NULL
310;2;80;NULL
311;2;81;NULL
312;2;193;NULL
313;2;142;NULL
314;2;36;NULL
315;2;25;NULL
316;2;109;NULL
317;2;18;NULL
318;2;200;NULL
319;2;136;NULL
320;2;46;NULL
321;2;4;NULL
323;2;117;NULL
324;2;11;NULL
325;2;182;NULL
326;2;143;NULL
327;2;155;NULL
328;2;149;NULL
329;2;42;NULL
330;2;133;NULL
331;2;29;NULL
332;2;32;NULL
333;2;56;NULL
334;2;62;NULL
336;2;48;NULL
338;2;172;NULL
340;2;188;NULL
341;2;127;NULL
342;2;87;NULL
343;2;55;NULL
344;2;176;NULL
345;2;88;NULL
347;2;183;NULL
348;2;147;NULL
349;2;179;NULL
350;2;195;NULL
351;2;75;NULL
352;2;38;NULL
353;2;78;NULL
354;2;191;NULL
355;2;15;NULL
356;2;45;NULL
357;2;74;NULL
358;2;123;NULL
359;2;68;NULL
360;2;151;NULL
361;2;154;NULL
363;2;8;NULL
364;2;7;NULL
365;2;95;NULL
367;2;131;NULL
368;2;102;NULL
369;2;130;NULL
370;2;187;NULL
371;2;141;NULL
372;2;144;NULL
373;2;199;NULL
375;2;12;NULL
376;2;43;NULL
377;2;99;NULL
378;2;3;NULL
380;2;135;NULL
381;2;186;NULL
383;2;114;NULL
384;2;47;NULL
385;2;69;NULL
389;2;51;NULL
390;2;54;NULL
391;2;24;NULL
394;2;84;NULL
395;2;94;NULL
397;2;132;NULL
398;2;66;NULL
399;2;181;NULL
400;2;103;NULL
401;3;42;NULL
404;3;184;NULL
405;3;40;NULL
406;3;54;NULL
407;3;139;NULL
408;3;163;NULL
409;3;4;NULL
410;3;66;NULL
411;3;166;NULL
412;3;102;NULL
413;3;34;NULL
414;3;157;NULL
415;3;114;NULL
416;3;55;NULL
417;3;172;NULL
418;3;131;NULL
419;3;190;NULL
420;3;168;NULL
421;3;60;NULL
422;3;179;NULL
424;3;81;NULL
425;3;48;NULL
426;3;67;NULL
427;3;74;NULL
428;3;115;NULL
429;3;173;NULL
430;3;31;NULL
431;3;13;NULL
432;3;39;NULL
433;3;6;NULL
434;3;12;NULL
435;3;194;NULL
436;3;87;NULL
437;3;145;NULL
438;3;142;NULL
439;3;57;NULL
440;3;132;NULL
441;3;191;NULL
443;3;51;NULL
444;3;52;NULL
445;3;153;NULL
446;3;136;NULL
447;3;88;NULL
448;3;130;NULL
449;3;80;NULL
450;3;24;NULL
451;3;105;NULL
452;3;28;NULL
453;3;65;NULL
455;3;8;NULL
456;3;47;NULL
457;3;84;NULL
459;3;162;NULL
460;3;64;NULL
461;3;58;NULL
462;3;11;NULL
463;3;73;NULL
464;3;85;NULL
465;3;86;NULL
466;3;70;NULL
467;3;129;NULL
468;3;177;NULL
470;3;37;NULL
471;3;122;NULL
473;3;137;NULL
475;3;159;NULL
476;3;101;NULL
479;3;169;NULL
481;3;98;NULL
482;3;94;NULL
483;3;160;NULL
488;3;117;NULL
489;3;46;NULL
490;3;110;NULL
491;3;71;NULL
492;3;140;NULL
493;3;33;NULL
494;3;133;NULL
495;3;69;NULL
496;3;106;NULL
498;3;104;NULL
499;3;192;NULL
501;3;165;NULL
502;3;53;NULL
504;3;118;NULL
506;3;141;NULL
508;3;181;NULL
509;3;63;NULL
513;3;27;NULL
514;3;29;NULL
515;3;174;NULL
516;3;97;NULL
518;3;32;NULL
519;3;161;NULL
521;3;147;NULL
524;3;144;NULL
525;3;116;NULL
527;3;154;NULL
529;3;44;NULL
530;3;150;NULL
531;3;43;NULL
533;3;15;NULL
534;3;95;NULL
535;3;59;NULL
536;3;134;NULL
538;3;91;NULL
540;3;38;NULL
541;3;99;NULL
542;3;112;NULL
543;3;103;NULL
544;3;107;NULL
545;3;78;NULL
547;3;164;NULL
548;3;123;NULL
549;3;62;NULL
550;3;10;NULL
553;3;9;NULL
554;3;72;NULL
555;3;148;NULL
556;3;30;NULL
557;3;14;NULL
559;3;176;NULL
560;3;125;NULL
561;3;45;NULL
563;3;197;NULL
564;3;89;NULL
567;3;61;NULL
568;3;82;NULL
569;3;56;NULL
570;3;41;NULL
571;3;149;NULL
572;3;199;NULL
574;3;146;NULL
576;3;127;NULL
578;3;167;NULL
579;3;75;NULL
580;3;120;NULL
581;3;135;NULL
582;3;100;NULL
583;3;17;NULL
584;3;3;NULL
587;3;126;NULL
588;3;195;NULL
589;3;19;NULL
591;3;22;NULL
592;3;83;NULL
593;3;178;NULL
594;3;1;NULL
595;3;200;NULL
596;3;109;NULL
597;3;96;NULL
598;3;187;NULL
599;3;188;NULL
600;3;16;NULL
601;4;111;NULL
602;4;28;NULL
